Time (ns),IMSI,SrcCellId,RNTI,TrgtCellId,Type,
54120001000,1,1,1,2,HANDOVER_TRIGGERED_ENB,
54210001000,1,1,1,2,HANDOVER_CANCELLED_RIC,
54360001000,1,1,1,2,HANDOVER_TRIGGERED_ENB,
54450001000,1,1,1,2,HANDOVER_CANCELLED_RIC,
54600001000,1,1,1,2,HANDOVER_TRIGGERED_ENB,
54800001161,1,1,1,2,HANDOVER_START_ENB,
54800001161,1,1,1,2,HANDOVER_START_UE,
54804214285,1,2,1,2,HANDOVER_OK_UE,
54804214484,1,2,1,2,HANDOVER_OK_ENB,
150040001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
150050001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
150280001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
150290001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
150520001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
150530001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
150760001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
150770001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
151000001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
151010001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
151240001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
151250001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
151480001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
151490001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
151720001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
151730001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
151960001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
151970001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
152200001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
152210001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
152440001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
152450001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
152680001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
152690001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
152920001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
152930001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
153160001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
153170001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
153400001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
153410001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
153640001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
153650001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
153880001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
153890001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
154120001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
154130001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
154360001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
154370001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
154600001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
154610001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
154840001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
154850001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
155080001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
155090001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
155320001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
155330001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
155560001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
155570001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
155800001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
155810001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
156040001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
156050001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
156280001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
156290001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
156520001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
156530001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
156760001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
156770001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
157000001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
157010001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
157240001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
157250001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
157480001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
157490001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
157720001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
157730001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
157960001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
157970001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
158200001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
158210001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
158440001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
158450001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
158680001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
158690001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
158920001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
158930001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
159160001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
159170001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
159400001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
159410001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
159640001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
159650001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
159880001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
159890001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
160120001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
160130001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
160360001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
160370001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
160600001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
160610001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
160840001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
160850001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
161080001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
161090001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
161320001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
161330001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
161560001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
161570001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
161800001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
161810001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
162040001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
162050001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
162280001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
162290001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
162520001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
162530001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
162760001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
162770001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
163000001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
163010001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
163240001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
163250001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
163480001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
163490001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
163720001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
163730001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
163960001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
163970001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
164200001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
164210001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
164440001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
164450001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
164680001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
164690001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
164920001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
164930001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
165160001000,1,2,1,1,HANDOVER_TRIGGERED_ENB,
165170001000,1,2,1,1,HANDOVER_CANCELLED_RIC,
165460214285,1,1,2,1,CONNECTION_ESTABLISHED_UE,
165460214285,1,1,2,1,CONNECTION_ESTABLISHED_ENB,
250040001000,1,1,2,2,HANDOVER_TRIGGERED_ENB,
250150001000,1,1,2,2,HANDOVER_CANCELLED_RIC,
250280001000,1,1,2,2,HANDOVER_TRIGGERED_ENB,
250370001000,1,1,2,2,HANDOVER_CANCELLED_RIC,
250520001000,1,1,2,2,HANDOVER_TRIGGERED_ENB,
250620001000,1,1,2,2,HANDOVER_CANCELLED_RIC,
250760001000,1,1,2,2,HANDOVER_TRIGGERED_ENB,
250850001000,1,1,2,2,HANDOVER_CANCELLED_RIC,
251000001000,1,1,2,2,HANDOVER_TRIGGERED_ENB,
251090001000,1,1,2,2,HANDOVER_CANCELLED_RIC,
251240001000,1,1,2,2,HANDOVER_TRIGGERED_ENB,
251330001000,1,1,2,2,HANDOVER_CANCELLED_RIC,
251480001000,1,1,2,2,HANDOVER_TRIGGERED_ENB,
251570001000,1,1,2,2,HANDOVER_CANCELLED_RIC,
251720001000,1,1,2,2,HANDOVER_TRIGGERED_ENB,
251810001000,1,1,2,2,HANDOVER_CANCELLED_RIC,
251960001000,1,1,2,2,HANDOVER_TRIGGERED_ENB,
252050001000,1,1,2,2,HANDOVER_CANCELLED_RIC,
252200001000,1,1,2,2,HANDOVER_TRIGGERED_ENB,
252290001000,1,1,2,2,HANDOVER_CANCELLED_RIC,
252440001000,1,1,2,2,HANDOVER_TRIGGERED_ENB,
252530001000,1,1,2,2,HANDOVER_CANCELLED_RIC,
252680001000,1,1,2,2,HANDOVER_TRIGGERED_ENB,
252780001000,1,1,2,2,HANDOVER_CANCELLED_RIC,
252920001000,1,1,2,2,HANDOVER_TRIGGERED_ENB,
253010001000,1,1,2,2,HANDOVER_CANCELLED_RIC,
253160001000,1,1,2,2,HANDOVER_TRIGGERED_ENB,
253300001000,1,1,2,2,HANDOVER_CANCELLED_RIC,
253400001000,1,1,2,2,HANDOVER_TRIGGERED_ENB,
253560001000,1,1,2,2,HANDOVER_CANCELLED_RIC,
253640001000,1,1,2,2,HANDOVER_TRIGGERED_ENB,
253730001000,1,1,2,2,HANDOVER_CANCELLED_RIC,
253880001000,1,1,2,2,HANDOVER_TRIGGERED_ENB,
253980001000,1,1,2,2,HANDOVER_CANCELLED_RIC,
254120001000,1,1,2,2,HANDOVER_TRIGGERED_ENB,
254210001000,1,1,2,2,HANDOVER_CANCELLED_RIC,
254360001000,1,1,2,2,HANDOVER_TRIGGERED_ENB,
254500001000,1,1,2,2,HANDOVER_CANCELLED_RIC,
254600001000,1,1,2,2,HANDOVER_TRIGGERED_ENB,
254720001000,1,1,2,2,HANDOVER_CANCELLED_RIC,
254840001000,1,1,2,2,HANDOVER_TRIGGERED_ENB,
254940001000,1,1,2,2,HANDOVER_CANCELLED_RIC,
255080001000,1,1,2,2,HANDOVER_TRIGGERED_ENB,
255170001000,1,1,2,2,HANDOVER_CANCELLED_RIC,
255320001000,1,1,2,2,HANDOVER_TRIGGERED_ENB,
255410001000,1,1,2,2,HANDOVER_CANCELLED_RIC,
255560001000,1,1,2,2,HANDOVER_TRIGGERED_ENB,
255660001000,1,1,2,2,HANDOVER_CANCELLED_RIC,
255800001000,1,1,2,2,HANDOVER_TRIGGERED_ENB,
255890001000,1,1,2,2,HANDOVER_CANCELLED_RIC,
256040001000,1,1,2,2,HANDOVER_TRIGGERED_ENB,
256150001000,1,1,2,2,HANDOVER_CANCELLED_RIC,
256280001000,1,1,2,2,HANDOVER_TRIGGERED_ENB,
256400001000,1,1,2,2,HANDOVER_CANCELLED_RIC,
256520001000,1,1,2,2,HANDOVER_TRIGGERED_ENB,
256620001000,1,1,2,2,HANDOVER_CANCELLED_RIC,
256760001000,1,1,2,2,HANDOVER_TRIGGERED_ENB,
256850001000,1,1,2,2,HANDOVER_CANCELLED_RIC,
257000001000,1,1,2,2,HANDOVER_TRIGGERED_ENB,
257090001000,1,1,2,2,HANDOVER_CANCELLED_RIC,
257240001000,1,1,2,2,HANDOVER_TRIGGERED_ENB,
257330001000,1,1,2,2,HANDOVER_CANCELLED_RIC,
257480001000,1,1,2,2,HANDOVER_TRIGGERED_ENB,
257640001000,1,1,2,2,HANDOVER_CANCELLED_RIC,
257720001000,1,1,2,2,HANDOVER_TRIGGERED_ENB,
257820001161,1,1,2,2,HANDOVER_START_ENB,
257820001161,1,1,2,2,HANDOVER_START_UE,
257824214285,1,2,2,2,HANDOVER_OK_UE,
257824214484,1,2,2,2,HANDOVER_OK_ENB,
350040001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
350050001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
350280001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
350290001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
350520001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
350530001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
350760001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
350770001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
351000001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
351010001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
351240001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
351250001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
351480001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
351490001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
351720001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
351730001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
351960001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
351970001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
352200001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
352210001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
352440001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
352450001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
352680001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
352690001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
352920001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
352930001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
353160001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
353170001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
353400001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
353410001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
353640001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
353650001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
353880001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
353890001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
354120001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
354130001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
354360001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
354370001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
354600001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
354610001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
354840001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
354850001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
355080001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
355090001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
355320001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
355330001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
355560001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
355570001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
355800001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
355810001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
356040001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
356050001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
356280001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
356290001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
356520001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
356530001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
356760001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
356770001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
357000001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
357010001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
357240001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
357250001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
357480001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
357490001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
357720001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
357730001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
357960001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
357970001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
358200001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
358210001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
358440001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
358450001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
358680001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
358690001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
358920001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
358930001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
359160001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
359170001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
359400001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
359410001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
359640001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
359650001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
359880001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
359890001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
360120001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
360130001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
360360001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
360370001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
360600001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
360610001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
360840001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
360850001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
361080001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
361090001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
361320001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
361330001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
361560001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
361570001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
361800001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
361810001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
362040001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
362050001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
362280001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
362290001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
362520001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
362530001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
362760001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
362770001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
363000001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
363010001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
363240001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
363250001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
363480001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
363490001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
363720001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
363730001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
363960001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
363970001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
364200001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
364210001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
364440001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
364450001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
364680001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
364690001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
364920001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
364930001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
365160001000,1,2,2,1,HANDOVER_TRIGGERED_ENB,
365170001000,1,2,2,1,HANDOVER_CANCELLED_RIC,
365460214285,1,1,3,1,CONNECTION_ESTABLISHED_UE,
365460214285,1,1,3,1,CONNECTION_ESTABLISHED_ENB,
450040001000,1,1,3,2,HANDOVER_TRIGGERED_ENB,
450140001000,1,1,3,2,HANDOVER_CANCELLED_RIC,
450280001000,1,1,3,2,HANDOVER_TRIGGERED_ENB,
450380001000,1,1,3,2,HANDOVER_CANCELLED_RIC,
450520001000,1,1,3,2,HANDOVER_TRIGGERED_ENB,
450620001000,1,1,3,2,HANDOVER_CANCELLED_RIC,
450760001000,1,1,3,2,HANDOVER_TRIGGERED_ENB,
450850001000,1,1,3,2,HANDOVER_CANCELLED_RIC,
451000001000,1,1,3,2,HANDOVER_TRIGGERED_ENB,
451100001000,1,1,3,2,HANDOVER_CANCELLED_RIC,
451240001000,1,1,3,2,HANDOVER_TRIGGERED_ENB,
451390001000,1,1,3,2,HANDOVER_CANCELLED_RIC,
451480001000,1,1,3,2,HANDOVER_TRIGGERED_ENB,
451690001000,1,1,3,2,HANDOVER_CANCELLED_RIC,
451720001000,1,1,3,2,HANDOVER_TRIGGERED_ENB,
451820001000,1,1,3,2,HANDOVER_CANCELLED_RIC,
451960001000,1,1,3,2,HANDOVER_TRIGGERED_ENB,
452060001000,1,1,3,2,HANDOVER_CANCELLED_RIC,
452200001000,1,1,3,2,HANDOVER_TRIGGERED_ENB,
452320001000,1,1,3,2,HANDOVER_CANCELLED_RIC,
452440001000,1,1,3,2,HANDOVER_TRIGGERED_ENB,
452540001000,1,1,3,2,HANDOVER_CANCELLED_RIC,
452680001000,1,1,3,2,HANDOVER_TRIGGERED_ENB,
452790001000,1,1,3,2,HANDOVER_CANCELLED_RIC,
452920001000,1,1,3,2,HANDOVER_TRIGGERED_ENB,
453020001000,1,1,3,2,HANDOVER_CANCELLED_RIC,
453160001000,1,1,3,2,HANDOVER_TRIGGERED_ENB,
453260001000,1,1,3,2,HANDOVER_CANCELLED_RIC,
453400001000,1,1,3,2,HANDOVER_TRIGGERED_ENB,
453500001000,1,1,3,2,HANDOVER_CANCELLED_RIC,
453640001000,1,1,3,2,HANDOVER_TRIGGERED_ENB,
453740001000,1,1,3,2,HANDOVER_CANCELLED_RIC,
453880001000,1,1,3,2,HANDOVER_TRIGGERED_ENB,
453970001000,1,1,3,2,HANDOVER_CANCELLED_RIC,
454120001000,1,1,3,2,HANDOVER_TRIGGERED_ENB,
454210001000,1,1,3,2,HANDOVER_CANCELLED_RIC,
454360001000,1,1,3,2,HANDOVER_TRIGGERED_ENB,
454450001000,1,1,3,2,HANDOVER_CANCELLED_RIC,
454600001000,1,1,3,2,HANDOVER_TRIGGERED_ENB,
454690001000,1,1,3,2,HANDOVER_CANCELLED_RIC,
454840001000,1,1,3,2,HANDOVER_TRIGGERED_ENB,
454930001000,1,1,3,2,HANDOVER_CANCELLED_RIC,
455080001000,1,1,3,2,HANDOVER_TRIGGERED_ENB,
455180001000,1,1,3,2,HANDOVER_CANCELLED_RIC,
455320001000,1,1,3,2,HANDOVER_TRIGGERED_ENB,
455420001000,1,1,3,2,HANDOVER_CANCELLED_RIC,
455560001000,1,1,3,2,HANDOVER_TRIGGERED_ENB,
455670001000,1,1,3,2,HANDOVER_CANCELLED_RIC,
455800001000,1,1,3,2,HANDOVER_TRIGGERED_ENB,
455890001000,1,1,3,2,HANDOVER_CANCELLED_RIC,
456040001000,1,1,3,2,HANDOVER_TRIGGERED_ENB,
456160001000,1,1,3,2,HANDOVER_CANCELLED_RIC,
456280001000,1,1,3,2,HANDOVER_TRIGGERED_ENB,
456390001000,1,1,3,2,HANDOVER_CANCELLED_RIC,
456520001000,1,1,3,2,HANDOVER_TRIGGERED_ENB,
