Time (ns),IMSI,SrcCellId,RNTI,TrgtCellId,Type,
201238997717,1,2,6,1,HANDOVER_TRIGGERED_ENB,
201238997878,1,2,6,1,HANDOVER_START_ENB,
201238997878,1,2,6,1,HANDOVER_START_UE,
201242214285,1,1,7,1,HANDOVER_OK_UE,
201242214484,1,1,7,1,HANDOVER_OK_ENB,
203620214285,1,2,7,2,CONNECTION_ESTABLISHED_UE,
203620214285,1,2,7,2,CONNECTION_ESTABLISHED_ENB,
204217137504,1,2,7,1,HANDOVER_TRIGGERED_ENB,
204217137665,1,2,7,1,HANDOVER_START_ENB,
204217137665,1,2,7,1,HANDOVER_START_UE,
204221214285,1,1,8,1,HANDOVER_OK_UE,
204221214484,1,1,8,1,HANDOVER_OK_ENB,
206660214285,1,2,8,2,CONNECTION_ESTABLISHED_UE,
206660214285,1,2,8,2,CONNECTION_ESTABLISHED_ENB,
207238625156,1,2,8,1,HANDOVER_TRIGGERED_ENB,
207238625317,1,2,8,1,HANDOVER_START_ENB,
207238625317,1,2,8,1,HANDOVER_START_UE,
207242214285,1,1,9,1,HANDOVER_OK_UE,
207242214484,1,1,9,1,HANDOVER_OK_ENB,
209620214285,1,2,9,2,CONNECTION_ESTABLISHED_UE,
209620214285,1,2,9,2,CONNECTION_ESTABLISHED_ENB,
210204931732,1,2,9,1,HANDOVER_TRIGGERED_ENB,
210204931893,1,2,9,1,HANDOVER_START_ENB,
210204931893,1,2,9,1,HANDOVER_START_UE,
210208214285,1,1,10,1,HANDOVER_OK_UE,
210208214484,1,1,10,1,HANDOVER_OK_ENB,
212660214285,1,2,10,2,CONNECTION_ESTABLISHED_UE,
212660214285,1,2,10,2,CONNECTION_ESTABLISHED_ENB,
213217327545,1,2,10,1,HANDOVER_TRIGGERED_ENB,
213217327706,1,2,10,1,HANDOVER_START_ENB,
213217327706,1,2,10,1,HANDOVER_START_UE,
213221214285,1,1,11,1,HANDOVER_OK_UE,
213221214484,1,1,11,1,HANDOVER_OK_ENB,
215620214285,1,2,11,2,CONNECTION_ESTABLISHED_UE,
215620214285,1,2,11,2,CONNECTION_ESTABLISHED_ENB,
216223904053,1,2,11,1,HANDOVER_TRIGGERED_ENB,
216223904214,1,2,11,1,HANDOVER_START_ENB,
216223904214,1,2,11,1,HANDOVER_START_UE,
216227214285,1,1,12,1,HANDOVER_OK_UE,
216227214484,1,1,12,1,HANDOVER_OK_ENB,
218660214285,1,2,12,2,CONNECTION_ESTABLISHED_UE,
218660214285,1,2,12,2,CONNECTION_ESTABLISHED_ENB,
219208294067,1,2,12,1,HANDOVER_TRIGGERED_ENB,
219208294228,1,2,12,1,HANDOVER_START_ENB,
219208294228,1,2,12,1,HANDOVER_START_UE,
219212214285,1,1,13,1,HANDOVER_OK_UE,
219212214484,1,1,13,1,HANDOVER_OK_ENB,
221620214285,1,2,13,2,CONNECTION_ESTABLISHED_UE,
221620214285,1,2,13,2,CONNECTION_ESTABLISHED_ENB,
222221613523,1,2,13,1,HANDOVER_TRIGGERED_ENB,
222221613684,1,2,13,1,HANDOVER_START_ENB,
222221613684,1,2,13,1,HANDOVER_START_UE,
222225214285,1,1,14,1,HANDOVER_OK_UE,
222225214484,1,1,14,1,HANDOVER_OK_ENB,
344260214285,1,2,14,2,CONNECTION_ESTABLISHED_UE,
344260214285,1,2,14,2,CONNECTION_ESTABLISHED_ENB,
357192180641,1,2,14,1,HANDOVER_TRIGGERED_ENB,
357192180802,1,2,14,1,HANDOVER_START_ENB,
357192180802,1,2,14,1,HANDOVER_START_UE,
357196214285,1,1,15,1,HANDOVER_OK_UE,
357196214484,1,1,15,1,HANDOVER_OK_ENB,
359460214285,1,2,15,2,CONNECTION_ESTABLISHED_UE,
359460214285,1,2,15,2,CONNECTION_ESTABLISHED_ENB,
360188959147,1,2,15,1,HANDOVER_TRIGGERED_ENB,
360188959308,1,2,15,1,HANDOVER_START_ENB,
360188959308,1,2,15,1,HANDOVER_START_UE,
360192214285,1,1,16,1,HANDOVER_OK_UE,
360192214484,1,1,16,1,HANDOVER_OK_ENB,
362420214285,1,2,16,2,CONNECTION_ESTABLISHED_UE,
362420214285,1,2,16,2,CONNECTION_ESTABLISHED_ENB,
363202028283,1,2,16,1,HANDOVER_TRIGGERED_ENB,
363202028444,1,2,16,1,HANDOVER_START_ENB,
363202028444,1,2,16,1,HANDOVER_START_UE,
363206214285,1,1,17,1,HANDOVER_OK_UE,
363206214484,1,1,17,1,HANDOVER_OK_ENB,
365620214285,1,2,17,2,CONNECTION_ESTABLISHED_UE,
365620214285,1,2,17,2,CONNECTION_ESTABLISHED_ENB,
366204995336,1,2,17,1,HANDOVER_TRIGGERED_ENB,
366204995497,1,2,17,1,HANDOVER_START_ENB,
366204995497,1,2,17,1,HANDOVER_START_UE,
366208214285,1,1,18,1,HANDOVER_OK_UE,
366208214484,1,1,18,1,HANDOVER_OK_ENB,
368660214285,1,2,18,2,CONNECTION_ESTABLISHED_UE,
368660214285,1,2,18,2,CONNECTION_ESTABLISHED_ENB,
369196955742,1,2,18,1,HANDOVER_TRIGGERED_ENB,
369196955903,1,2,18,1,HANDOVER_START_ENB,
369196955903,1,2,18,1,HANDOVER_START_UE,
369200214285,1,1,19,1,HANDOVER_OK_UE,
369200214484,1,1,19,1,HANDOVER_OK_ENB,
371620214285,1,2,19,2,CONNECTION_ESTABLISHED_UE,
371620214285,1,2,19,2,CONNECTION_ESTABLISHED_ENB,
372183391923,1,2,19,1,HANDOVER_TRIGGERED_ENB,
372183392084,1,2,19,1,HANDOVER_START_ENB,
372183392084,1,2,19,1,HANDOVER_START_UE,
372187214285,1,1,20,1,HANDOVER_OK_UE,
372187214484,1,1,20,1,HANDOVER_OK_ENB,
494260214285,1,2,20,2,CONNECTION_ESTABLISHED_UE,
494260214285,1,2,20,2,CONNECTION_ESTABLISHED_ENB,
507210020400,1,2,20,1,HANDOVER_TRIGGERED_ENB,
507210020561,1,2,20,1,HANDOVER_START_ENB,
507210020561,1,2,20,1,HANDOVER_START_UE,
507214214285,1,1,21,1,HANDOVER_OK_UE,
507214214484,1,1,21,1,HANDOVER_OK_ENB,
509620214285,1,2,21,2,CONNECTION_ESTABLISHED_UE,
509620214285,1,2,21,2,CONNECTION_ESTABLISHED_ENB,
510182863923,1,2,21,1,HANDOVER_TRIGGERED_ENB,
510182864084,1,2,21,1,HANDOVER_START_ENB,
510182864084,1,2,21,1,HANDOVER_START_UE,
510186214285,1,1,22,1,HANDOVER_OK_UE,
510186214484,1,1,22,1,HANDOVER_OK_ENB,
512420214285,1,2,22,2,CONNECTION_ESTABLISHED_UE,
512420214285,1,2,22,2,CONNECTION_ESTABLISHED_ENB,
513178615986,1,2,22,1,HANDOVER_TRIGGERED_ENB,
513178616147,1,2,22,1,HANDOVER_START_ENB,
513178616147,1,2,22,1,HANDOVER_START_UE,
513182214285,1,1,23,1,HANDOVER_OK_UE,
513182214484,1,1,23,1,HANDOVER_OK_ENB,
515460214285,1,2,23,2,CONNECTION_ESTABLISHED_UE,
515460214285,1,2,23,2,CONNECTION_ESTABLISHED_ENB,
516182363082,1,2,23,1,HANDOVER_TRIGGERED_ENB,
516182363243,1,2,23,1,HANDOVER_START_ENB,
516182363243,1,2,23,1,HANDOVER_START_UE,
516186214285,1,1,24,1,HANDOVER_OK_UE,
516186214484,1,1,24,1,HANDOVER_OK_ENB,
518420214285,1,2,24,2,CONNECTION_ESTABLISHED_UE,
518420214285,1,2,24,2,CONNECTION_ESTABLISHED_ENB,
519209133677,1,2,24,1,HANDOVER_TRIGGERED_ENB,
519209133838,1,2,24,1,HANDOVER_START_ENB,
519209133838,1,2,24,1,HANDOVER_START_UE,
519213214285,1,1,25,1,HANDOVER_OK_UE,
519213214484,1,1,25,1,HANDOVER_OK_ENB,
521620214285,1,2,25,2,CONNECTION_ESTABLISHED_UE,
521620214285,1,2,25,2,CONNECTION_ESTABLISHED_ENB,
522208098032,1,2,25,1,HANDOVER_TRIGGERED_ENB,
522208098193,1,2,25,1,HANDOVER_START_ENB,
522208098193,1,2,25,1,HANDOVER_START_UE,
522212214285,1,1,26,1,HANDOVER_OK_UE,
522212214484,1,1,26,1,HANDOVER_OK_ENB,
