Time (ns),IMSI,SrcCellId,RNTI,TrgtCellId,Type,
201206604539,1,2,6,1,HANDOVER_TRIGGERED_ENB,
201206604700,1,2,6,1,HANDOVER_START_ENB,
201206604700,1,2,6,1,HANDOVER_START_UE,
201210214285,1,1,7,1,HANDOVER_OK_UE,
201210214484,1,1,7,1,HANDOVER_OK_ENB,
203620214285,1,2,7,2,CONNECTION_ESTABLISHED_UE,
203620214285,1,2,7,2,CONNECTION_ESTABLISHED_ENB,
204209423271,1,2,7,1,HANDOVER_TRIGGERED_ENB,
204209423432,1,2,7,1,HANDOVER_START_ENB,
204209423432,1,2,7,1,HANDOVER_START_UE,
204213214285,1,1,8,1,HANDOVER_OK_UE,
204213214484,1,1,8,1,HANDOVER_OK_ENB,
206660214285,1,2,8,2,CONNECTION_ESTABLISHED_UE,
206660214285,1,2,8,2,CONNECTION_ESTABLISHED_ENB,
207206582139,1,2,8,1,HANDOVER_TRIGGERED_ENB,
207206582300,1,2,8,1,HANDOVER_START_ENB,
207206582300,1,2,8,1,HANDOVER_START_UE,
207210214285,1,1,9,1,HANDOVER_OK_UE,
207210214484,1,1,9,1,HANDOVER_OK_ENB,
209620214285,1,2,9,2,CONNECTION_ESTABLISHED_UE,
209620214285,1,2,9,2,CONNECTION_ESTABLISHED_ENB,
210209302231,1,2,9,1,HANDOVER_TRIGGERED_ENB,
210209302392,1,2,9,1,HANDOVER_START_ENB,
210209302392,1,2,9,1,HANDOVER_START_UE,
210213214285,1,1,10,1,HANDOVER_OK_UE,
210213214484,1,1,10,1,HANDOVER_OK_ENB,
212660214285,1,2,10,2,CONNECTION_ESTABLISHED_UE,
212660214285,1,2,10,2,CONNECTION_ESTABLISHED_ENB,
213218764671,1,2,10,1,HANDOVER_TRIGGERED_ENB,
213218764832,1,2,10,1,HANDOVER_START_ENB,
213218764832,1,2,10,1,HANDOVER_START_UE,
213222214285,1,1,11,1,HANDOVER_OK_UE,
213222214484,1,1,11,1,HANDOVER_OK_ENB,
215620214285,1,2,11,2,CONNECTION_ESTABLISHED_UE,
215620214285,1,2,11,2,CONNECTION_ESTABLISHED_ENB,
216186072732,1,2,11,1,HANDOVER_TRIGGERED_ENB,
216186072893,1,2,11,1,HANDOVER_START_ENB,
216186072893,1,2,11,1,HANDOVER_START_UE,
216190214285,1,1,12,1,HANDOVER_OK_UE,
216190214484,1,1,12,1,HANDOVER_OK_ENB,
218420214285,1,2,12,2,CONNECTION_ESTABLISHED_UE,
218420214285,1,2,12,2,CONNECTION_ESTABLISHED_ENB,
219202595922,1,2,12,1,HANDOVER_TRIGGERED_ENB,
219202596083,1,2,12,1,HANDOVER_START_ENB,
219202596083,1,2,12,1,HANDOVER_START_UE,
219206214285,1,1,13,1,HANDOVER_OK_UE,
219206214484,1,1,13,1,HANDOVER_OK_ENB,
221620214285,1,2,13,2,CONNECTION_ESTABLISHED_UE,
221620214285,1,2,13,2,CONNECTION_ESTABLISHED_ENB,
222164542721,1,2,13,1,HANDOVER_TRIGGERED_ENB,
222164542882,1,2,13,1,HANDOVER_START_ENB,
222164542882,1,2,13,1,HANDOVER_START_UE,
222168214285,1,1,14,1,HANDOVER_OK_UE,
222168214484,1,1,14,1,HANDOVER_OK_ENB,
344260214285,1,2,14,2,CONNECTION_ESTABLISHED_UE,
344260214285,1,2,14,2,CONNECTION_ESTABLISHED_ENB,
357154334318,1,2,14,1,HANDOVER_TRIGGERED_ENB,
357154334479,1,2,14,1,HANDOVER_START_ENB,
357154334479,1,2,14,1,HANDOVER_START_UE,
357158214285,1,1,15,1,HANDOVER_OK_UE,
357158214484,1,1,15,1,HANDOVER_OK_ENB,
359460214285,1,2,15,2,CONNECTION_ESTABLISHED_UE,
359460214285,1,2,15,2,CONNECTION_ESTABLISHED_ENB,
360175273808,1,2,15,1,HANDOVER_TRIGGERED_ENB,
360175273969,1,2,15,1,HANDOVER_START_ENB,
360175273969,1,2,15,1,HANDOVER_START_UE,
360179214285,1,1,16,1,HANDOVER_OK_UE,
360179214484,1,1,16,1,HANDOVER_OK_ENB,
362420214285,1,2,16,2,CONNECTION_ESTABLISHED_UE,
362420214285,1,2,16,2,CONNECTION_ESTABLISHED_ENB,
363169071982,1,2,16,1,HANDOVER_TRIGGERED_ENB,
363169072143,1,2,16,1,HANDOVER_START_ENB,
363169072143,1,2,16,1,HANDOVER_START_UE,
363173214285,1,1,17,1,HANDOVER_OK_UE,
363173214484,1,1,17,1,HANDOVER_OK_ENB,
365460214285,1,2,17,2,CONNECTION_ESTABLISHED_UE,
365460214285,1,2,17,2,CONNECTION_ESTABLISHED_ENB,
366161647350,1,2,17,1,HANDOVER_TRIGGERED_ENB,
366161647511,1,2,17,1,HANDOVER_START_ENB,
366161647511,1,2,17,1,HANDOVER_START_UE,
366165214285,1,1,18,1,HANDOVER_OK_UE,
366165214484,1,1,18,1,HANDOVER_OK_ENB,
368420214285,1,2,18,2,CONNECTION_ESTABLISHED_UE,
368420214285,1,2,18,2,CONNECTION_ESTABLISHED_ENB,
369175491730,1,2,18,1,HANDOVER_TRIGGERED_ENB,
369175491891,1,2,18,1,HANDOVER_START_ENB,
369175491891,1,2,18,1,HANDOVER_START_UE,
369179214285,1,1,19,1,HANDOVER_OK_UE,
369179214484,1,1,19,1,HANDOVER_OK_ENB,
371460214285,1,2,19,2,CONNECTION_ESTABLISHED_UE,
371460214285,1,2,19,2,CONNECTION_ESTABLISHED_ENB,
372165600566,1,2,19,1,HANDOVER_TRIGGERED_ENB,
372165600727,1,2,19,1,HANDOVER_START_ENB,
372165600727,1,2,19,1,HANDOVER_START_UE,
372169214285,1,1,20,1,HANDOVER_OK_UE,
372169214484,1,1,20,1,HANDOVER_OK_ENB,
494260214285,1,2,20,2,CONNECTION_ESTABLISHED_UE,
494260214285,1,2,20,2,CONNECTION_ESTABLISHED_ENB,
507183308165,1,2,20,1,HANDOVER_TRIGGERED_ENB,
507183308326,1,2,20,1,HANDOVER_START_ENB,
507183308326,1,2,20,1,HANDOVER_START_UE,
507187214285,1,1,21,1,HANDOVER_OK_UE,
507187214484,1,1,21,1,HANDOVER_OK_ENB,
509460214285,1,2,21,2,CONNECTION_ESTABLISHED_UE,
509460214285,1,2,21,2,CONNECTION_ESTABLISHED_ENB,
510186971501,1,2,21,1,HANDOVER_TRIGGERED_ENB,
510186971662,1,2,21,1,HANDOVER_START_ENB,
510186971662,1,2,21,1,HANDOVER_START_UE,
510190214285,1,1,22,1,HANDOVER_OK_UE,
510190214484,1,1,22,1,HANDOVER_OK_ENB,
512420214285,1,2,22,2,CONNECTION_ESTABLISHED_UE,
512420214285,1,2,22,2,CONNECTION_ESTABLISHED_ENB,
513174421407,1,2,22,1,HANDOVER_TRIGGERED_ENB,
513174421568,1,2,22,1,HANDOVER_START_ENB,
513174421568,1,2,22,1,HANDOVER_START_UE,
513178214285,1,1,23,1,HANDOVER_OK_UE,
513178214484,1,1,23,1,HANDOVER_OK_ENB,
515460214285,1,2,23,2,CONNECTION_ESTABLISHED_UE,
515460214285,1,2,23,2,CONNECTION_ESTABLISHED_ENB,
516160040505,1,2,23,1,HANDOVER_TRIGGERED_ENB,
516160040666,1,2,23,1,HANDOVER_START_ENB,
516160040666,1,2,23,1,HANDOVER_START_UE,
516164214285,1,1,24,1,HANDOVER_OK_UE,
516164214484,1,1,24,1,HANDOVER_OK_ENB,
518420214285,1,2,24,2,CONNECTION_ESTABLISHED_UE,
518420214285,1,2,24,2,CONNECTION_ESTABLISHED_ENB,
519164552564,1,2,24,1,HANDOVER_TRIGGERED_ENB,
519164552725,1,2,24,1,HANDOVER_START_ENB,
519164552725,1,2,24,1,HANDOVER_START_UE,
519168214285,1,1,25,1,HANDOVER_OK_UE,
519168214484,1,1,25,1,HANDOVER_OK_ENB,
521460214285,1,2,25,2,CONNECTION_ESTABLISHED_UE,
521460214285,1,2,25,2,CONNECTION_ESTABLISHED_ENB,
522165341088,1,2,25,1,HANDOVER_TRIGGERED_ENB,
522165341249,1,2,25,1,HANDOVER_START_ENB,
522165341249,1,2,25,1,HANDOVER_START_UE,
522169214285,1,1,26,1,HANDOVER_OK_UE,
522169214484,1,1,26,1,HANDOVER_OK_ENB,
